No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,Time 2,Time 1,,Delay,,Delay 2,Delay 1,Jitter
1362,13.200778,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1363,13.201414,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1364,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1365,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1366,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1367,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1368,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1369,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1370,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1371,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1372,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1373,13.202699,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1374,13.203266,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1375,13.206385,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1376,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1377,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1378,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1379,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1380,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1381,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1382,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1383,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1384,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1385,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1386,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1387,13.209511,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1388,13.210061,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1389,13.211078,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1390,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1391,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1392,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1393,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1394,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1395,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1396,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1397,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1398,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1399,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1400,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1401,13.211671,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1402,13.212058,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1403,13.212262,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1404,13.213134,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1405,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1406,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1407,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1408,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1409,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1410,13.213405,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1411,13.214435,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1412,13.214435,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1413,13.214435,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1414,13.214435,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1415,13.214435,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1416,13.214797,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1417,13.216332,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1418,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1419,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1420,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1421,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1422,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1423,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1424,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1425,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1426,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1427,13.216633,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1428,13.217124,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1429,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1430,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1431,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1432,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1433,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1434,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1435,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1436,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1437,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1438,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1439,13.218857,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1440,13.219426,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1441,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1442,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1443,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1444,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1445,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1446,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1447,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1448,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1449,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1450,13.220779,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1451,13.221297,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1452,13.222118,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1453,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1454,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1455,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1456,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1457,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1458,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1459,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1460,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1461,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1462,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1463,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1464,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1465,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1466,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1467,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1468,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1469,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1470,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1471,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1472,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1473,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1474,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1475,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1476,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1477,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1478,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1479,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1480,13.227613,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1481,13.228734,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1482,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1483,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1484,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1485,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1486,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1487,13.229128,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1488,13.229389,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1489,13.229633,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1490,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1491,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1492,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1493,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1494,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1495,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1496,13.230133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1497,13.230631,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1498,13.231404,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1499,13.231404,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1500,13.231404,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1501,13.231404,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1502,13.231404,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1503,13.231723,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1504,13.233341,192.168.1.6,118.98.109.76,UDP,89,56588  >  443 Len=47,,,,,,,,,,,,,,,,,
1505,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1506,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1507,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1508,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1509,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1510,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1511,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1512,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1513,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1514,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1515,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1516,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1517,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1518,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1519,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1520,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1521,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1522,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1523,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1524,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1525,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1526,13.238498,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1527,13.239198,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1528,13.23944,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1529,13.241178,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1530,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1531,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1532,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1533,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1534,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1535,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1536,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1537,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1538,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1539,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1540,13.24347,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1541,13.244017,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1542,13.245082,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1543,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1544,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1545,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1546,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1547,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1548,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1549,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1550,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1551,13.245306,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1552,13.246176,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1553,13.246176,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1554,13.246176,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1555,13.246466,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1556,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1557,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1558,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1559,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1560,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1561,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1562,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1563,13.247888,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1564,13.248277,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1565,13.248407,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1566,13.25115,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1567,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1568,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1569,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1570,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1571,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1572,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1573,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1574,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1575,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1576,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1577,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1578,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1579,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1580,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1581,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1582,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1583,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1584,13.252596,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1585,13.253207,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1586,13.254107,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1587,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1588,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1589,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1590,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
